ID_REF,log2FC,pvalue,padj
2328936,-0.0014104551329058978,0.9673689966700822,
2328990,-0.019238816960236323,0.8080879948430986,
2329041,-0.0034618342773705645,0.8984142198155457,
2329077,0.023970688459045892,0.48258862404784664,
2329131,-0.024391688648430145,0.5678083573457064,
2329196,0.013346283331555513,0.5552939611227712,
2329266,0.015052324885979355,0.41378112015366386,
2329341,-0.056464700972766374,0.20037592572591867,
2329386,0.01803679783218456,0.7433921745401519,
2329481,9.934681379382327e-05,0.9976809469857348,
2329669,0.04070029161769511,0.443326984445953,
2329752,0.013146407052846377,0.6479068631843808,
2329887,-0.01144770937739862,0.4660980341006965,
2329920,-0.009274720645016414,0.7035267968629937,
2330002,0.006508773917637299,0.7480481530091505,
2330075,-0.009876889066059689,0.5479940110244127,
2330133,-0.003754557581898384,0.9030065412582444,
2330234,-0.03198284822395194,0.36487756958778883,
2330253,0.004622140331995855,0.8183646985230252,
2330289,-0.0018085421765691692,0.9176262782950182,
2330334,0.027467328545619847,0.1334247172180209,
2330393,-0.0044404266432298625,0.8536805771391451,
2330687,0.012278031364852579,0.6279250678007497,
2330723,-0.007992584136401264,0.8017673060869286,
2330773,0.027121880520484958,0.5189226960010882,
2330843,-0.007508466329252262,0.8009621148913338,
2330899,0.01321921018569967,0.757471270715491,
2331158,0.017632428694524745,0.19908269279544175,
2331178,0.045328182201157474,0.20613579880239896,
2331213,0.01953200843019606,0.4923638375414541,
2331505,0.0075335129155468025,0.9199942084601289,
2331511,-0.03813720194932333,0.2364075955205166,
2331558,-0.03127801119745511,0.4564086167184104,
2331602,0.025602462816510945,0.25946625058674266,
2331679,-0.040859714053221446,0.029716042930025846,
2331727,0.010222879895523831,0.4070158474146123,
2331771,0.01955788306083401,0.5044021781380372,
2331822,0.01325201944878997,0.7315057150697737,
2331857,-0.014579782709269979,0.1350492437558815,
2331903,0.0162091667011698,0.5850310220226784,
2331937,0.015823543938235422,0.724406869179302,
2331959,-0.0012416002211500913,0.9615326312811785,
2331974,0.07330332424366617,0.20149258696465827,
2332013,-0.014169638951177465,0.43815544325269673,
2332091,-0.011794720837793923,0.6832265785567394,
2332144,0.0030412974254586706,0.9185352876087638,
2332481,0.028225808895741902,0.5433352235670219,
2332528,-0.014767838391840838,0.591024980582102,
2332566,0.019498559046930975,0.3461327057878303,
2332583,-0.008777920311713388,0.8670055463166422,
2332711,0.012344270585995782,0.40169531396484826,
2332767,0.03372500729074934,0.15612056056205056,
2332812,-0.003327797645721328,0.8517973338184573,
2332855,0.011596311603124984,0.6153926767854772,
2332999,0.006369598266914137,0.8729482389187876,
2333035,-0.03426791596594931,0.1638112806302346,
2333051,0.00295769470784625,0.9088139500831934,
2333107,-0.03262300167764785,0.3191624507006132,
2333136,-0.046450033904400376,0.42504948684299604,
2333168,-0.0111798896969033,0.4915520658998087,
2333195,-0.00812565655634677,0.6229355646001244,
2333318,-0.011245536297353169,0.6724655841289764,
2333429,0.013321453431583303,0.43577324139470464,
2333481,-0.01943725258646105,0.36083105116031877,
2333574,0.0026344629362198314,0.9288198837121732,
2333599,-0.005831915311207118,0.7730881169601772,
2333635,-0.021136983566481603,0.26001624929082556,
2333658,0.005295259079359688,0.701362628167323,
2333663,0.008913310425125264,0.5457799827862814,
2333667,0.008103795203136978,0.6315934744272937,
2333669,0.004250186268201313,0.8199296925880076,
2333670,0.018706766838659156,0.3840939524352799,
2333671,-0.0019711526611935577,0.9115626425505512,
2333672,-0.004079127877925437,0.7743582419939765,
2333673,0.014298242578547634,0.23492788671557688,
2333675,-0.005293769258028774,0.8044937262643272,
2333676,0.006017235852393702,0.778998700288307,
2333677,-0.007295652300885295,0.8519112352214543,
2333678,0.012705622300510488,0.6074049507119812,
2333707,-0.018605992821885364,0.4803534028265454,
2333777,0.012402256420778354,0.7475583559361951,
2333794,0.014802182772725679,0.30761867546667443,
2333907,-0.006034634836388468,0.5873002964564105,
2334052,-0.025645424943640506,0.2010554286670625,
2334098,-0.00444275789453543,0.8537593625078748,
2334191,-0.015386977144311167,0.3490721414910827,
2334279,0.048915405477895156,0.0984060063387677,
2334314,-0.008931819711743798,0.8529567280139826,
2334319,0.01126735201089913,0.44452608915648384,
